DATE,PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,FIRE_START_DAY,YEAR,TEMP_RANGE,WIND_TEMP_RATIO,MONTH,SEASON,LAGGED_PRECIPITATION,LAGGED_AVG_WIND_SPEED,DAY_OF_YEAR
7/1/86,0,78,63,7.38,TRUE,1986,15,0.094615385,7,Summer,0,8.18,182
7/2/86,0,76,63,7.61,TRUE,1986,13,0.10013157894736842,7,Summer,0,8.021428571,183
7/3/86,0,76,64,8.5,TRUE,1986,12,0.1118421052631579,7,Summer,0,7.797142857142857,184
7/4/86,0,78,64,9.62,TRUE,1986,14,0.12333333333333332,7,Summer,0,7.892857142857143,185
7/5/86,0,78,64,10.07,TRUE,1986,14,0.1291025641025641,7,Summer,0,8.341428571,186
7/6/86,0,73,63,9.4,TRUE,1986,10,0.12876712328767123,7,Summer,0,8.725714285714286,187
7/7/86,0,73,62,10.29,FALSE,1986,11,0.14095890410958903,7,Summer,0,8.981428571428571,188
7/8/86,0,74,61,9.62,TRUE,1986,13,0.12999999999999998,7,Summer,0,9.301428571428572,189
7/9/86,0,73,60,8.5,FALSE,1986,13,0.11643835616438356,7,Summer,0,9.428571428571429,190
7/10/86,0,73,63,7.83,FALSE,1986,10,0.10726027397260274,7,Summer,0,9.332857142857142,191
7/11/86,0,75,63,8.05,TRUE,1986,12,0.10733333333333334,7,Summer,0,9.108571428571429,192
7/12/86,0,75,64,8.05,TRUE,1986,11,0.10733333333333334,7,Summer,0,8.819999999999999,193
7/13/86,0,76,63,8.72,TRUE,1986,13,0.11473684210526316,7,Summer,0,8.722857142857142,194
7/14/86,0,75,65,10.74,FALSE,1986,10,0.1432,7,Summer,0,8.787142857142857,195
7/15/86,0,74,64,9.4,TRUE,1986,10,0.12702702702702703,7,Summer,0,8.755714285714287,196
7/16/86,0,72,63,8.05,TRUE,1986,9,0.11180555555555556,7,Summer,0,8.691428571428572,197
7/17/86,0,75,63,8.72,FALSE,1986,12,0.11626666666666667,7,Summer,0,8.818571429,198
7/18/86,0,76,61,7.83,FALSE,1986,15,0.10302631578947369,7,Summer,0,8.787142857142857,199
7/19/86,0,77,62,7.61,TRUE,1986,15,0.098831169,7,Summer,0,8.724285714285715,200
7/20/86,0,74,62,7.61,TRUE,1986,12,0.10283783783783784,7,Summer,0,8.565714285714288,201
7/21/86,0,78,63,7.16,TRUE,1986,15,0.091794872,7,Summer,0,8.054285714285715,202
7/22/86,0.05,77,65,7.16,TRUE,1986,12,0.092987013,7,Summer,0.05,7.734285714285716,203
7/23/86,0.04,74,64,9.4,TRUE,1986,10,0.12702702702702703,7,Summer,0.09,7.927142857142857,204
7/24/86,0,75,63,9.84,TRUE,1986,12,0.1312,7,Summer,0.09,8.087142857142856,205
7/25/86,0,74,62,9.4,FALSE,1986,12,0.12702702702702703,7,Summer,0.09,8.311428571428573,206
7/26/86,0,73,60,10.07,TRUE,1986,13,0.13794520547945205,7,Summer,0.09,8.662857142857144,207
7/27/86,0,73,61,9.17,TRUE,1986,12,0.12561643835616437,7,Summer,0.09,8.885714285714286,208
7/28/86,0,73,60,8.28,FALSE,1986,13,0.11342465753424656,7,Summer,0.09,9.045714285714286,209
7/29/86,0,74,59,8.5,FALSE,1986,15,0.11486486486486487,7,Summer,0.04,9.237142857142857,210
7/30/86,0,71,59,8.05,TRUE,1986,12,0.11338028169014086,7,Summer,0,9.044285714285715,211
7/31/86,0,70,59,8.05,TRUE,1986,11,0.115,7,Summer,0,8.788571428571428,212
8/1/86,0,70,60,8.05,TRUE,1986,10,0.115,8,Summer,0,8.595714285714285,213
8/2/86,0,74,60,7.61,TRUE,1986,14,0.10283783783783784,8,Summer,0,8.244285714285715,214
8/3/86,0,73,60,7.83,TRUE,1986,13,0.10726027397260274,8,Summer,0,8.052857142857144,215
8/4/86,0,72,61,7.61,TRUE,1986,11,0.10569444444444445,8,Summer,0,7.957142857142857,216
8/5/86,0,75,62,8.5,TRUE,1986,13,0.11333333333333333,8,Summer,0,7.957142857142857,217
8/6/86,0,74,62,7.61,TRUE,1986,12,0.10283783783783784,8,Summer,0,7.894285714285714,218
8/7/86,0,72,62,8.28,TRUE,1986,10,0.11499999999999999,8,Summer,0,7.927142857142857,219
8/8/86,0,73,62,7.61,FALSE,1986,11,0.10424657534246576,8,Summer,0,7.864285714285714,220
8/9/86,0,74,62,7.61,TRUE,1986,12,0.10283783783783784,8,Summer,0,7.864285714285714,221
8/10/86,0,75,61,8.05,TRUE,1986,14,0.10733333333333334,8,Summer,0,7.895714285714286,222
8/11/86,0,72,61,8.05,FALSE,1986,11,0.11180555555555556,8,Summer,0,7.958571428571429,223
8/12/86,0,72,60,8.5,TRUE,1986,12,0.11805555555555555,8,Summer,0,7.958571428571429,224
8/13/86,0,73,61,8.05,TRUE,1986,12,0.11027397260273973,8,Summer,0,8.021428571428572,225
8/14/86,0,74,62,8.72,TRUE,1986,12,0.11783783783783784,8,Summer,0,8.084285714285715,226
8/15/86,0,72,62,9.4,FALSE,1986,10,0.13055555555555556,8,Summer,0,8.34,227
8/16/86,0,73,61,8.72,TRUE,1986,12,0.11945205479452056,8,Summer,0,8.498571428571429,228
8/17/86,0,77,60,7.61,TRUE,1986,17,0.098831169,8,Summer,0,8.435714285714287,229
8/18/86,0,88,68,7.16,TRUE,1986,20,0.081363636,8,Summer,0,8.308571429,230
8/19/86,0,89,69,7.61,TRUE,1986,20,0.085505618,8,Summer,0,8.181428571428572,231
8/20/86,0,81,67,8.72,TRUE,1986,14,0.10765432098765433,8,Summer,0,8.277142857142858,232
8/21/86,0,79,65,8.5,TRUE,1986,14,0.10759493670886076,8,Summer,0,8.245714285714286,233
8/22/86,0,76,62,8.5,TRUE,1986,14,0.1118421052631579,8,Summer,0,8.117142857142857,234
8/23/86,0,74,60,7.83,TRUE,1986,14,0.10581081081081081,8,Summer,0,7.990000000000001,235
8/24/86,0,74,60,8.28,FALSE,1986,14,0.11189189189189189,8,Summer,0,8.085714285714285,236
8/25/86,0,70,59,8.95,TRUE,1986,11,0.12785714285714284,8,Summer,0,8.341428571,237
8/26/86,0,76,62,8.28,TRUE,1986,14,0.10894736842105263,8,Summer,0,8.437142857142858,238
8/27/86,0,80,63,8.28,TRUE,1986,17,0.1035,8,Summer,0,8.374285714285715,239
8/28/86,0,76,63,7.83,TRUE,1986,13,0.10302631578947369,8,Summer,0,8.278571428571428,240
8/29/86,0,78,65,6.93,FALSE,1986,13,0.088846154,8,Summer,0,8.054285714285715,241
8/30/86,0,77,62,6.93,FALSE,1986,15,0.09,8,Summer,0,7.925714285714285,242
8/31/86,0,76,64,7.16,FALSE,1986,12,0.094210526,8,Summer,0,7.765714285714286,243
9/1/86,0,77,66,8.72,TRUE,1986,11,0.11324675324675325,9,Fall,0,7.732857142857142,244
9/2/86,0,75,64,9.17,FALSE,1986,11,0.12226666666666666,9,Fall,0,7.859999999999999,245
9/3/86,0,72,63,8.95,TRUE,1986,9,0.12430555555555554,9,Fall,0,7.9557142857142855,246
9/4/86,0,71,61,8.5,TRUE,1986,10,0.11971830985915492,9,Fall,0,8.051428571428572,247
9/5/86,0,70,63,8.5,TRUE,1986,7,0.12142857142857143,9,Fall,0,8.275714285714285,248
9/6/86,0,73,62,8.05,TRUE,1986,11,0.11027397260273973,9,Fall,0,8.435714285714285,249
9/7/86,0,75,63,8.05,TRUE,1986,12,0.10733333333333334,9,Fall,0,8.562857142857144,250
9/8/86,0,73,62,7.38,TRUE,1986,11,0.1010958904109589,9,Fall,0,8.371428571,251
9/9/86,0,74,64,7.61,TRUE,1986,10,0.10283783783783784,9,Fall,0,8.148571429,252
9/10/86,0,74,62,7.61,FALSE,1986,12,0.10283783783783784,9,Fall,0,7.957142857142857,253
9/11/86,0,74,62,7.61,TRUE,1986,12,0.10283783783783784,9,Fall,0,7.83,254
9/12/86,0,71,61,8.5,FALSE,1986,10,0.11971830985915492,9,Fall,0,7.83,255
9/13/86,0,70,61,7.38,TRUE,1986,9,0.10542857142857143,9,Fall,0,7.734285714285714,256
9/14/86,0,74,61,9.4,FALSE,1986,13,0.12702702702702703,9,Fall,0,7.927142857142856,257
9/15/86,0,72,57,9.4,FALSE,1986,15,0.13055555555555556,9,Fall,0,8.215714285714286,258
9/16/86,0,73,58,9.62,FALSE,1986,15,0.1317808219178082,9,Fall,0,8.502857142857144,259
9/17/86,0,77,60,8.95,FALSE,1986,17,0.11623376623376623,9,Fall,0,8.694285714285714,260
9/18/86,0,77,59,9.84,FALSE,1986,18,0.1277922077922078,9,Fall,0,9.012857142857142,261
9/19/86,0,71,59,10.51,FALSE,1986,12,0.1480281690140845,9,Fall,0,9.299999999999999,262
9/20/86,0,71,57,8.72,FALSE,1986,14,0.12281690140845071,9,Fall,0,9.491428571428571,263
9/21/86,0,72,55,8.5,FALSE,1986,17,0.11805555555555555,9,Fall,0,9.362857142857141,264
9/22/86,0,71,55,7.38,FALSE,1986,16,0.10394366197183098,9,Fall,0,9.074285714285713,265
9/23/86,0,68,57,11.63,TRUE,1986,11,0.1710294117647059,9,Fall,0,9.361428571428572,266
9/24/86,1.44,63,58,11.41,FALSE,1986,5,0.1811111111111111,9,Fall,1.44,9.712857142857143,267
9/25/86,0,69,57,12.08,FALSE,1986,12,0.17507246376811594,9,Fall,1.44,10.032857142857143,268
9/26/86,0,70,55,8.72,FALSE,1986,15,0.12457142857142858,9,Fall,1.44,9.777142857142858,269
9/27/86,0,69,54,8.72,TRUE,1986,15,0.12637681159420291,9,Fall,1.44,9.777142857,270
9/28/86,0,68,56,7.16,FALSE,1986,12,0.10529411764705883,9,Fall,1.44,9.585714285714287,271
9/29/86,0,72,55,6.49,FALSE,1986,17,0.090138889,9,Fall,1.44,9.458571429,272
9/30/86,0,75,57,7.16,FALSE,1986,18,0.095466667,9,Fall,1.44,8.82,273
10/1/86,0,68,58,8.72,TRUE,1986,10,0.12823529411764706,10,Fall,0,8.435714285714285,274
10/2/86,0.1,71,56,9.17,TRUE,1986,15,0.1291549295774648,10,Fall,0.1,8.02,275
10/3/86,0,70,53,8.05,FALSE,1986,17,0.115,10,Fall,0.1,7.924285714285714,276
10/4/86,0,89,56,7.16,FALSE,1986,33,0.080449438,10,Fall,0.1,7.701428571428572,277
10/5/86,0,92,58,6.49,FALSE,1986,34,0.070543478,10,Fall,0.1,7.605714285714286,278
10/6/86,0,79,62,7.83,FALSE,1986,17,0.099113924,10,Fall,0.1,7.797142857142857,279
10/7/86,0,73,62,6.71,FALSE,1986,11,0.091917808,10,Fall,0.1,7.732857142857143,280
10/8/86,0,72,64,6.93,FALSE,1986,8,0.09625,10,Fall,0.1,7.477142857142858,281
10/9/86,0,71,63,7.83,FALSE,1986,8,0.11028169014084507,10,Fall,0,7.285714285714286,282
10/10/86,0,70,63,9.4,FALSE,1986,7,0.13428571428571429,10,Fall,0,7.4785714285714295,283
10/11/86,0,68,62,8.05,TRUE,1986,6,0.11838235294117648,10,Fall,0,7.605714285714286,284
10/12/86,0,74,60,8.05,FALSE,1986,14,0.1087837837837838,10,Fall,0,7.828571428571428,285
10/13/86,0,76,55,7.38,FALSE,1986,21,0.097105263,10,Fall,0,7.764285714285714,286
10/14/86,0,81,56,6.71,TRUE,1986,25,0.082839506,10,Fall,0,7.764285714285714,287
10/15/86,0,78,58,6.49,FALSE,1986,20,0.083205128,10,Fall,0,7.701428571428572,288
10/16/86,0,71,59,6.49,FALSE,1986,12,0.091408451,10,Fall,0,7.510000000000001,289
10/17/86,0,70,57,6.93,TRUE,1986,13,0.099,10,Fall,0,7.157142857142857,290
10/18/86,0,71,56,8.5,FALSE,1986,15,0.11971830985915492,10,Fall,0,7.221428571428571,291
10/19/86,0,72,53,7.38,FALSE,1986,19,0.1025,10,Fall,0,7.125714285714286,292
10/20/86,0,72,56,7.61,TRUE,1986,16,0.10569444444444445,10,Fall,0,7.158571428571428,293
10/21/86,0,84,56,6.71,FALSE,1986,28,0.079880952,10,Fall,0,7.158571428571428,294
10/22/86,0,78,60,6.93,FALSE,1986,18,0.088846154,10,Fall,0,7.221428571428571,295
10/23/86,0,69,58,7.83,FALSE,1986,11,0.11347826086956522,10,Fall,0,7.412857142857143,296
10/24/86,0,70,55,7.61,FALSE,1986,15,0.10871428571428572,10,Fall,0,7.509999999999999,297
10/25/86,0,80,56,6.26,FALSE,1986,24,0.07825,10,Fall,0,7.1899999999999995,298
10/26/86,0,81,60,5.14,FALSE,1986,21,0.06345679,10,Fall,0,6.87,299
10/27/86,0,71,59,6.49,FALSE,1986,12,0.091408451,10,Fall,0,6.71,300
10/28/86,0,72,58,7.16,FALSE,1986,14,0.099444444,10,Fall,0,6.774285714285715,301
10/29/86,0,73,60,6.71,TRUE,1986,13,0.091917808,10,Fall,0,6.742857142857143,302
10/30/86,0,72,58,6.49,FALSE,1986,14,0.090138889,10,Fall,0,6.551428571428572,303
10/31/86,0,70,58,6.04,FALSE,1986,12,0.086285714,10,Fall,0,6.327142857142858,304
11/1/86,0,78,52,6.49,TRUE,1986,26,0.083205128,11,Fall,0,6.359999999999999,305
11/2/86,0,86,57,10.96,TRUE,1986,29,0.1274418604651163,11,Fall,0,7.191428571428572,306
11/3/86,0,83,54,8.28,TRUE,1986,29,0.099759036,11,Fall,0,7.4471428571428575,307
11/4/86,0,74,55,7.38,FALSE,1986,19,0.09972973,11,Fall,0,7.478571428571429,308
11/5/86,0,68,57,7.61,FALSE,1986,11,0.11191176470588236,11,Fall,0,7.607142857142857,309
11/6/86,0,68,56,6.93,TRUE,1986,12,0.10191176470588235,11,Fall,0,7.670000000000001,310
11/7/86,0,68,52,6.71,FALSE,1986,16,0.098676471,11,Fall,0,7.765714285714286,311
11/8/86,0,73,52,6.26,FALSE,1986,21,0.085753425,11,Fall,0,7.732857142857143,312
11/9/86,0,77,53,8.05,FALSE,1986,24,0.10454545454545455,11,Fall,0,7.317142857142857,313
11/10/86,0,81,52,5.59,TRUE,1986,29,0.069012346,11,Fall,0,6.932857142857143,314
11/11/86,0,85,53,5.82,FALSE,1986,32,0.068470588,11,Fall,0,6.71,315
11/12/86,0,84,55,6.26,FALSE,1986,29,0.07452381,11,Fall,0,6.517142857142857,316
11/13/86,0,72,51,6.71,FALSE,1986,21,0.093194444,11,Fall,0,6.485714285714286,317
11/14/86,0,69,53,6.26,FALSE,1986,16,0.090724638,11,Fall,0,6.421428571428571,318
11/15/86,0,75,59,6.26,FALSE,1986,16,0.083466667,11,Fall,0,6.421428571428572,319
11/16/86,0,80,60,4.47,FALSE,1986,20,0.055874999999999994,11,Fall,0,5.910000000000001,320
11/17/86,1.12,73,62,6.49,FALSE,1986,11,0.08890411,11,Fall,1.12,6.038571428571428,321
11/18/86,0.02,69,59,8.05,FALSE,1986,10,0.11666666666666668,11,Fall,1.1400000000000001,6.357142857142857,322
11/19/86,0,68,57,5.59,FALSE,1986,11,0.082205882,11,Fall,1.1400000000000001,6.261428571428572,323
11/20/86,0,69,54,5.82,FALSE,1986,15,0.084347826,11,Fall,1.1400000000000001,6.134285714285714,324
11/21/86,0,70,60,8.05,FALSE,1986,10,0.115,11,Fall,1.1400000000000001,6.390000000000001,325
11/22/86,0,77,61,16.55,FALSE,1986,16,0.21493506493506495,11,Fall,1.1400000000000001,7.859999999999999,326
11/23/86,0,75,59,5.82,FALSE,1986,16,0.0776,11,Fall,1.1400000000000001,8.052857142857144,327
11/24/86,0,75,53,5.82,FALSE,1986,22,0.0776,11,Fall,0.02,7.957142857142857,328
11/25/86,0,76,49,5.37,FALSE,1986,27,0.070657895,11,Fall,0,7.574285714285715,329
11/26/86,0,77,50,5.59,FALSE,1986,27,0.072597403,11,Fall,0,7.574285714285715,330
11/27/86,0,80,51,6.04,FALSE,1986,29,0.0755,11,Fall,0,7.605714285714287,331
11/28/86,0,79,52,6.26,FALSE,1986,27,0.079240506,11,Fall,0,7.3500000000000005,332
11/29/86,0,68,55,6.26,TRUE,1986,13,0.092058824,11,Fall,0,5.880000000000001,333
11/30/86,0,79,47,4.03,FALSE,1986,32,0.051012658227848104,11,Fall,0,5.6242857142857146,334
12/1/86,0,79,51,6.93,FALSE,1986,28,0.087721519,12,Winter,0,5.782857142857142,335
12/2/86,0,79,54,5.59,FALSE,1986,25,0.070759494,12,Winter,0,5.814285714285714,336
12/3/86,0,74,48,6.04,FALSE,1986,26,0.081621622,12,Winter,0,5.878571428571429,337
12/4/86,0,65,54,4.92,FALSE,1986,11,0.075692308,12,Winter,0,5.718571428571428,338
12/5/86,0.01,67,55,4.92,FALSE,1986,12,0.073432836,12,Winter,0.01,5.527142857142857,339
12/6/86,0.29,62,54,7.38,FALSE,1986,8,0.11903225806451613,12,Winter,0.3,5.687142857142858,340
12/7/86,0,68,49,5.37,FALSE,1986,19,0.078970588,12,Winter,0.3,5.878571428571428,341
12/8/86,0,67,48,6.71,FALSE,1986,19,0.10014925373134329,12,Winter,0.3,5.847142857142857,342
12/9/86,0,64,48,6.26,FALSE,1986,16,0.0978125,12,Winter,0.3,5.942857142857143,343
12/10/86,0,67,44,5.59,FALSE,1986,23,0.083432836,12,Winter,0.3,5.878571428571429,344
12/11/86,0,66,46,5.82,FALSE,1986,20,0.088181818,12,Winter,0.3,6.007142857142858,345
12/12/86,0,66,45,7.16,FALSE,1986,21,0.10848484848484849,12,Winter,0.29,6.327142857142857,346
12/13/86,0,67,46,6.26,FALSE,1986,21,0.093432836,12,Winter,0,6.167142857142856,347
12/14/86,0,65,48,4.25,FALSE,1986,17,0.065384615,12,Winter,0,6.007142857142857,348
12/15/86,0,65,49,5.82,FALSE,1986,16,0.089538462,12,Winter,0,5.88,349
12/16/86,0,67,52,5.59,FALSE,1986,15,0.083432836,12,Winter,0,5.784285714285715,350
12/17/86,0,70,48,6.04,FALSE,1986,22,0.086285714,12,Winter,0,5.848571428571428,351
12/18/86,0,65,50,7.38,FALSE,1986,15,0.11353846153846153,12,Winter,0,6.071428571428571,352
12/19/86,0,64,48,7.16,FALSE,1986,16,0.111875,12,Winter,0,6.071428571428571,353
12/20/86,0,66,51,7.16,FALSE,1986,15,0.10848484848484849,12,Winter,0,6.200000000000001,354
12/21/86,0,71,45,5.82,FALSE,1986,26,0.081971831,12,Winter,0,6.424285714285715,355
12/22/86,0,71,50,6.26,FALSE,1986,21,0.088169014,12,Winter,0,6.4871428571428575,356
12/23/86,0,64,53,5.59,FALSE,1986,11,0.08734375,12,Winter,0,6.487142857142857,357
12/24/86,0,69,46,5.59,FALSE,1986,23,0.081014493,12,Winter,0,6.422857142857143,358
12/25/86,0,69,47,6.26,FALSE,1986,22,0.090724638,12,Winter,0,6.2628571428571425,359
12/26/86,0,69,48,7.16,TRUE,1986,21,0.10376811594202899,12,Winter,0,6.262857142857143,360
12/27/86,0,64,45,6.04,FALSE,1986,19,0.094375,12,Winter,0,6.102857142857142,361
12/28/86,0,68,46,5.59,FALSE,1986,22,0.082205882,12,Winter,0,6.069999999999999,362
12/29/86,0,73,45,5.59,FALSE,1986,28,0.076575342,12,Winter,0,5.974285714285714,363
12/30/86,0,73,49,7.38,TRUE,1986,24,0.1010958904109589,12,Winter,0,6.2299999999999995,364
12/31/86,0,67,47,3.8,FALSE,1986,20,0.056716418,12,Winter,0,5.974285714285714,365
1/1/87,0,64,48,5.59,FALSE,1987,16,0.08734375,1,Winter,0,5.878571428571428,1
1/2/87,0,65,51,4.92,FALSE,1987,14,0.075692308,1,Winter,0,5.558571428571428,2
1/3/87,0,65,46,6.04,FALSE,1987,19,0.092923077,1,Winter,0,5.558571428571428,3
1/4/87,0.82,59,50,7.38,FALSE,1987,9,0.12508474576271186,1,Winter,0.82,5.814285714285715,4
1/5/87,0.03,61,46,8.28,FALSE,1987,15,0.13573770491803278,1,Winter,0.85,6.198571428571428,5
1/6/87,0.4,56,44,7.61,FALSE,1987,12,0.13589285714285715,1,Winter,1.25,6.231428571428572,6
1/7/87,0.02,59,46,7.61,FALSE,1987,13,0.12898305084745762,1,Winter,1.27,6.775714285714286,7
1/8/87,0,63,44,6.49,FALSE,1987,19,0.10301587301587302,1,Winter,1.27,6.904285714285714,8
1/9/87,0,63,45,5.37,FALSE,1987,18,0.085238095,1,Winter,1.27,6.968571428571429,9
1/10/87,0,69,42,4.47,FALSE,1987,27,0.064782609,1,Winter,1.27,6.744285714285715,10
1/11/87,0,79,43,7.61,FALSE,1987,36,0.096329114,1,Winter,0.45000000000000007,6.777142857142857,11
1/12/87,0,76,47,6.71,FALSE,1987,29,0.088289474,1,Winter,0.42000000000000004,6.5528571428571425,12
1/13/87,0,66,48,6.26,FALSE,1987,18,0.094848485,1,Winter,0.02,6.359999999999999,13
1/14/87,0,68,44,5.82,FALSE,1987,24,0.085588235,1,Winter,0,6.104285714285714,14
1/15/87,0,58,44,13.42,FALSE,1987,14,0.2313793103448276,1,Winter,0,7.094285714285713,15
1/16/87,0,54,41,10.07,FALSE,1987,13,0.1864814814814815,1,Winter,0,7.765714285714286,16
1/17/87,0,59,33,5.82,FALSE,1987,26,0.098644068,1,Winter,0,7.958571428571429,17
1/18/87,0,60,41,6.26,FALSE,1987,19,0.10433333333333333,1,Winter,0,7.765714285714286,18
1/19/87,0,59,43,6.49,FALSE,1987,16,0.11,1,Winter,0,7.734285714285714,19
1/20/87,0,61,44,8.72,FALSE,1987,17,0.14295081967213116,1,Winter,0,8.085714285714285,20
1/21/87,0,62,41,6.04,FALSE,1987,21,0.097419355,1,Winter,0,8.117142857142857,21
1/22/87,0,66,40,4.92,FALSE,1987,26,0.074545455,1,Winter,0,6.902857142857143,22
1/23/87,0,61,48,6.26,FALSE,1987,13,0.10262295081967213,1,Winter,0,6.3585714285714285,23
1/24/87,0,63,45,5.59,FALSE,1987,18,0.088730159,1,Winter,0,6.325714285714286,24
1/25/87,0,74,47,4.7,FALSE,1987,27,0.063513514,1,Winter,0,6.102857142857142,25
1/26/87,0,80,56,6.71,FALSE,1987,24,0.083875,1,Winter,0,6.134285714285714,26
1/27/87,0,69,54,4.7,FALSE,1987,15,0.068115942,1,Winter,0,5.5600000000000005,27
1/28/87,0,62,53,8.5,FALSE,1987,9,0.13709677419354838,1,Winter,0,5.911428571428572,28
1/29/87,0,62,49,5.82,FALSE,1987,13,0.093870968,1,Winter,0,6.04,29
1/30/87,0,60,50,8.72,FALSE,1987,10,0.14533333333333334,1,Winter,0,6.3914285714285715,30
1/31/87,0,66,45,7.38,FALSE,1987,21,0.11181818181818182,1,Winter,0,6.647142857142858,31
2/1/87,0,66,47,6.26,FALSE,1987,19,0.094848485,2,Winter,0,6.869999999999999,32
2/2/87,0,68,46,6.26,FALSE,1987,22,0.092058824,2,Winter,0,6.805714285714286,33
2/3/87,0,64,50,6.04,FALSE,1987,14,0.094375,2,Winter,0,6.997142857142857,34
2/4/87,0,63,50,5.82,FALSE,1987,13,0.092380952,2,Winter,0,6.614285714285714,35
2/5/87,0,76,45,4.7,FALSE,1987,31,0.061842105,2,Winter,0,6.454285714285715,36
2/6/87,0,84,47,9.4,FALSE,1987,37,0.11190476190476191,2,Winter,0,6.551428571428572,37
2/7/87,0,83,60,8.05,TRUE,1987,23,0.096987952,2,Winter,0,6.647142857142858,38
2/8/87,0,76,60,7.38,FALSE,1987,16,0.097105263,2,Winter,0,6.807142857142858,39
2/9/87,0.08,66,56,8.72,FALSE,1987,10,0.13212121212121214,2,Winter,0.08,7.158571428571429,40
2/10/87,0.01,68,57,6.49,FALSE,1987,11,0.095441176,2,Winter,0.09,7.222857142857144,41
2/11/87,0,65,57,8.5,FALSE,1987,8,0.13076923076923078,2,Winter,0.09,7.605714285714287,42
2/12/87,0,64,56,7.83,FALSE,1987,8,0.12234375,2,Winter,0.09,8.052857142857144,43
2/13/87,0.3,61,55,7.38,FALSE,1987,6,0.12098360655737704,2,Winter,0.39,7.764285714285714,44
2/14/87,0,66,54,7.38,FALSE,1987,12,0.11181818181818182,2,Winter,0.38999999999999996,7.668571428571428,45
2/15/87,0.02,59,54,8.05,FALSE,1987,5,0.1364406779661017,2,Winter,0.41,7.764285714285714,46
2/16/87,0,70,53,15.66,FALSE,1987,17,0.22371428571428573,2,Winter,0.32999999999999996,8.755714285714285,47
2/17/87,0,69,46,7.83,FALSE,1987,23,0.11347826086956522,2,Winter,0.31999999999999995,8.947142857142856,48
2/18/87,0,70,47,11.41,FALSE,1987,23,0.163,2,Winter,0.31999999999999995,9.362857142857141,49
2/19/87,0,73,54,12.75,FALSE,1987,19,0.17465753424657535,2,Winter,0.31999999999999995,10.065714285714288,50
2/20/87,0,67,52,11.63,FALSE,1987,15,0.1735820895522388,2,Winter,0.019999999999999945,10.672857142857142,51
2/21/87,0,66,44,8.5,FALSE,1987,22,0.12878787878787878,2,Winter,0.019999999999999945,10.832857142857142,52
2/22/87,0,60,47,8.72,FALSE,1987,13,0.14533333333333334,2,Winter,0,10.928571428571429,53
2/23/87,0.01,58,44,17.9,FALSE,1987,14,0.30862068965517236,2,Winter,0.01,11.248571428571429,54
2/24/87,0.22,57,40,7.83,FALSE,1987,17,0.13736842105263158,2,Winter,0.22999999999999995,11.248571428571429,55
2/25/87,0,58,41,5.82,TRUE,1987,17,0.1003448275862069,2,Winter,0.22999999999999995,10.450000000000001,56
2/26/87,0,66,39,5.59,FALSE,1987,27,0.08469697,2,Winter,0.22999999999999995,9.427142857142856,57
2/27/87,0,68,44,5.37,FALSE,1987,24,0.078970588,2,Winter,0.22999999999999995,8.532857142857143,58
2/28/87,0,66,45,4.7,FALSE,1987,21,0.071212121,2,Winter,0.22999999999999995,7.99,59
3/1/87,0,65,45,5.14,FALSE,1987,20,0.079076923,3,Spring,0.22999999999999995,7.478571428571429,60
3/2/87,0,66,52,4.92,FALSE,1987,14,0.074545455,3,Spring,0.21999999999999995,5.624285714285714,61
3/3/87,0,77,50,3.8,FALSE,1987,27,0.049350649350649346,3,Spring,0,5.048571428571429,62
3/4/87,0,86,53,4.03,TRUE,1987,33,0.046860465116279074,3,Spring,0,4.792857142857144,63
3/5/87,0.28,67,59,7.61,FALSE,1987,8,0.11358208955223881,3,Spring,0.27999999999999997,5.081428571428572,64
3/6/87,0.07,70,57,6.93,FALSE,1987,13,0.099,3,Spring,0.35,5.304285714285714,65
3/7/87,0,63,55,8.5,FALSE,1987,8,0.1349206349206349,3,Spring,0.35,5.847142857142857,66
3/8/87,0,63,53,9.84,FALSE,1987,10,0.15619047619047619,3,Spring,0.35,6.518571428571428,67
3/9/87,0,65,55,7.83,FALSE,1987,10,0.12046153846153847,3,Spring,0.35,6.934285714285715,68
3/10/87,0,64,51,7.83,FALSE,1987,13,0.12234375,3,Spring,0.35,7.51,69
3/11/87,0,64,54,8.5,FALSE,1987,10,0.1328125,3,Spring,0.35,8.148571428571428,70
3/12/87,0,63,54,8.72,FALSE,1987,9,0.13841269841269843,3,Spring,0.07,8.307142857142857,71
3/13/87,0,68,53,9.17,FALSE,1987,15,0.1348529411764706,3,Spring,0,8.627142857142857,72
3/14/87,0.17,63,51,9.84,FALSE,1987,12,0.15619047619047619,3,Spring,0.16999999999999996,8.818571428571428,73
3/15/87,0,61,48,18.57,FALSE,1987,13,0.3044262295081967,3,Spring,0.16999999999999996,10.065714285714288,74
3/16/87,0,64,47,10.29,FALSE,1987,17,0.16078125,3,Spring,0.16999999999999996,10.417142857142858,75
3/17/87,0,67,47,8.05,FALSE,1987,20,0.12014925373134329,3,Spring,0.16999999999999996,10.448571428571428,76
3/18/87,0,63,51,10.29,FALSE,1987,12,0.16333333333333333,3,Spring,0.16999999999999996,10.704285714285716,77
3/19/87,0,61,50,15.88,FALSE,1987,11,0.260327869,3,Spring,0.16999999999999996,11.727142857142857,78
3/20/87,0,63,46,10.29,FALSE,1987,17,0.16333333333333333,3,Spring,0.16999999999999996,11.887142857142859,79
